AssetIDNo,Building,CSI,CSI Div,Callout,Campus,ClassBlanket,ClassCompliance,ClassCondition,ClassInterconnect,ClassPriority,ClassWarranty,CostEstimateatStart,Currently Indiv item tracked?,Currently Waldrop ID Tag?,DistrictResponsible,EqWarranty,EqWarrantyDigital,EqWarrantyDuration,EqWarrantyExpires,EqWarrantyStarts,FAIDNo,Floor,Fusion#,GeneralvsFixed,Item,Item a Consumable ?,Latitude,LifeCycleDuration,LifeCycleExpires,Longitide,Make,Model,OM,OMBinderNo,OMDigital,OMTabNo,OrigContract,OrigContractor,Project,Project#,ProjectName,Recommend Indiv item Tracking?,Recommend Waldrop ID Tag?,Room,RoomName,SerialNo,ServiceContract,ServiceContractCo,Sheet,SubGroup01,SubGroup02,SubGroup03,SubGroup04,Submittal,SubmittalDigital,Takeoff,Unnamed: 51,Unnamed: 52,Unnamed: 54,Unnamed: 57,sheet
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Drinking Fountain - Electric,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Mop Sink / Floor Sink,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Gas Meter,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Hose Bibb,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Lavatory (Bathroom as a Unit to be tracked),No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Roof drain / roof receptor,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Sink - Classroom,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Sink - Kitchenette,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Urinal,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Valves (inside/outside),No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Water Closet,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Boiler & tank; Water Heater (see Water Heater Schedule),No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,?,No,,TBD,,,,,,,,,Water Meter,No,,,,,,,TBD,,,,,,,11240.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Floor Drain,No,,,,,,,TBD,,,,,,,11240.0,,No,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,CHWP (Chilled Water Pipe),No,,,,,,,TBD,,,,,,,11240.0,,No,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,HWP (Hot Water Pipe),No,,,,,,,TBD,,,,,,,11240.0,,No,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,"Piping, etc",No,,,,,,,TBD,,,,,,,11240.0,,No,No,,,,,,,,,,,TBD,,,,,,,11240
,,22-Plumbing,22,,City,,,,,,,,Yes,No,,TBD,,,,,,,,,Condensate Pump / Pump Sched Info,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,Yes,No,,TBD,,,,,,,,,Domestic Water storage tank on roof; tower,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,Yes,No,,TBD,,,,,,,,,Hot Water Circ Pump / Pump Sched Info,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Drinking Fountains (ADA etc),No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Hot Water Heater,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Toilet / Water Closet,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Drinking Fountain - Electric,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Mop Sink / Floor Sink,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Gas Meter,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Hose Bibb,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Lavatory (Bathroom as a Unit to be tracked),No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Roof drain / roof receptor,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Sink - Classroom,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Sink - Kitchenette,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Urinal,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Valves (inside/outside),No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Water Closet,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Boiler & tank; Water Heater (see Water Heater Schedule),No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,?,No,,TBD,,,,,,,,,Water Meter,No,,,,,,,TBD,,,,,,,11250.0,,Yes,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,Floor Drain,No,,,,,,,TBD,,,,,,,11250.0,,No,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,CHWP (Chilled Water Pipe),No,,,,,,,TBD,,,,,,,11250.0,,No,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,HWP (Hot Water Pipe),No,,,,,,,TBD,,,,,,,11250.0,,No,No,,,,,,,,,,,TBD,,,,,,,11250
,,22-Plumbing,22,,City,,,,,,,,No,No,,TBD,,,,,,,,,"Piping, etc",No,,,,,,,TBD,,,,,,,11250.0,,No,No,,,,,,,,,,,TBD,,,,,,,11250
